respondent_id,resp_gender,region,resp_age,education,polid_numeric,party_preference,prez_vote,alt_dv_realestate,alt_dv_foreign_policy,alt_dv_nuclear_policy,alt_dv_labor_policy,alt_dv_social_policy,manipulation_check1,age_attribute,origin,gender_attribute,career,scandal,labor_policy,housing_policy,social_policy,foreign_policy,nuclear_policy,question_profile,chosen,open_text_reason
R_4Ckybjwx47gk9bD,Male,Capital Area,57,University,2,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Early restart of economic cooperation with North Korea,Oppose nuclear weapons deployment,Phase in 4.5-day workweek,Quick enactment of anti-discrimination law,Progressive,70,Gwangju,Male,Prosecutor,None,National job guarantee,Increase real estate taxes,Social consensus before law,Balanced diplomacy between US and China,Pursue independent nuclear armament,9.1,1,
R_4Ckybjwx47gk9bD,Male,Capital Area,57,University,2,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Early restart of economic cooperation with North Korea,Oppose nuclear weapons deployment,Phase in 4.5-day workweek,Quick enactment of anti-discrimination law,Progressive,70,Gwangju,Male,Prosecutor,Bribery allegations,Flexibility in working hours,Expansion of public housing,Oppose anti-discrimination law,Economic cooperation with North Korea,Pursue independent nuclear armament,9.2,0,
R_4Ckybjwx47gk9bD,Male,Capital Area,57,University,2,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Early restart of economic cooperation with North Korea,Oppose nuclear weapons deployment,Phase in 4.5-day workweek,Quick enactment of anti-discrimination law,Progressive,70,Seoul,Male,Businessperson,Son's military service,National job guarantee,Ease real estate tax burden,Oppose anti-discrimination law,Balanced diplomacy between US and China,National interests reflected,10.1,1,
R_4Ckybjwx47gk9bD,Male,Capital Area,57,University,2,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Early restart of economic cooperation with North Korea,Oppose nuclear weapons deployment,Phase in 4.5-day workweek,Quick enactment of anti-discrimination law,Progressive,40,Busan,Female,Diplomat,Bribery allegations,Implement 4.5-day workweek,Overhaul real estate policy,Social consensus before law,Emphasize US-South Korea alliance,National interests reflected,10.2,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,70,Seoul,Male,Prosecutor,Ancestors pro-Japanese,Flexibility in working hours,Overhaul real estate policy,Social consensus before law,Balanced diplomacy between US and China,Pursue independent nuclear armament,1.1,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Busan,Male,Diplomat,None,Implement 4.5-day workweek,Increase real estate taxes,Oppose anti-discrimination law,Diplomacy centered on national interests,National interests reflected,1.2,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,40,Busan,Female,Businessperson,None,Harmony in labor-management relations,Increase real estate taxes,Prioritize social harmony,Diplomacy centered on national interests,Deploy tactical nukes and US sharing,2.1,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Gwangju,Female,Diplomat,Son's military service,Flexibility in working hours,Expansion of public housing,Oppose anti-discrimination law,Diplomacy centered on national interests,No deployment of nuclear weapons,2.2,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,40,Gwangju,Male,Diplomat,Ancestors pro-Japanese,Implement 4.5-day workweek,Increase real estate taxes,Oppose anti-discrimination law,Balanced diplomacy between US and China,Deploy tactical nukes and US sharing,3.1,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,70,Busan,Female,Civil Rights Activist,Bribery allegations,Flexibility in working hours,Increase real estate taxes,Expedited enactment of anti-discrimination law,Balanced diplomacy between US and China,No deployment of nuclear weapons,3.2,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Gwangju,Female,Businessperson,Son's military service,National job guarantee,Increase real estate taxes,Expedited enactment of anti-discrimination law,Emphasize US-South Korea alliance,National interests reflected,4.1,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,40,Seoul,Male,Businessperson,Bribery allegations,Harmony in labor-management relations,Ease real estate tax burden,Expedited enactment of anti-discrimination law,Balanced diplomacy between US and China,No deployment of nuclear weapons,4.2,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Female,Businessperson,None,Implement 4.5-day workweek,Ease real estate tax burden,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,No deployment of nuclear weapons,5.1,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,40,Busan,Female,Prosecutor,Bribery allegations,National job guarantee,Expansion of public housing,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,Deploy tactical nukes and US sharing,5.2,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Male,Civil Rights Activist,None,Flexibility in working hours,Expansion of public housing,Oppose anti-discrimination law,Emphasize US-South Korea alliance,Deploy tactical nukes and US sharing,6.1,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,70,Seoul,Male,Businessperson,Ancestors pro-Japanese,Flexibility in working hours,Overhaul real estate policy,Oppose anti-discrimination law,Emphasize US-South Korea alliance,Deploy tactical nukes and US sharing,6.2,0,기존 직업의 차이
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Male,Diplomat,Bribery allegations,Harmony in labor-management relations,Expansion of public housing,Oppose anti-discrimination law,Economic cooperation with North Korea,No deployment of nuclear weapons,7.1,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,40,Busan,Male,Businessperson,Ancestors pro-Japanese,Flexibility in working hours,Increase real estate taxes,Prioritize social harmony,Diplomacy centered on national interests,National interests reflected,7.2,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Female,Prosecutor,Bribery allegations,Flexibility in working hours,Ease real estate tax burden,Social consensus before law,Balanced diplomacy between US and China,National interests reflected,8.1,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,70,Gwangju,Female,Prosecutor,Bribery allegations,Implement 4.5-day workweek,Ease real estate tax burden,Prioritize social harmony,Diplomacy centered on national interests,National interests reflected,8.2,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,70,Seoul,Male,Businessperson,Ancestors pro-Japanese,Implement 4.5-day workweek,Expansion of public housing,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,No deployment of nuclear weapons,9.1,0,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,40,Seoul,Male,Businessperson,Son's military service,Harmony in labor-management relations,Increase real estate taxes,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,No deployment of nuclear weapons,9.2,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Male,Diplomat,None,Harmony in labor-management relations,Increase real estate taxes,Oppose anti-discrimination law,Economic cooperation with North Korea,Pursue independent nuclear armament,10.1,1,
R_4ClWUX2Yg8EcWp0,Female,Capital Area,39,Graduate school,3,Democratic Party,Lee Jae-myung,Stronger real estate taxation,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Promote harmony in labor relations,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Male,Prosecutor,Son's military service,Flexibility in working hours,Expansion of public housing,Oppose anti-discrimination law,Diplomacy centered on national interests,National interests reflected,10.2,0,
R_4Cm5itPi9QxbxJr,Female,Capital Area,18,High school,7,People Power Party,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Consensus before anti-discrimination law,Other,55,Busan,Female,Diplomat,Ancestors pro-Japanese,Implement 4.5-day workweek,Ease real estate tax burden,Prioritize social harmony,Balanced diplomacy between US and China,National interests reflected,1.1,0,
R_4Cm5itPi9QxbxJr,Female,Capital Area,18,High school,7,People Power Party,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Consensus before anti-discrimination law,Other,70,Gwangju,Male,Diplomat,Son's military service,Flexibility in working hours,Overhaul real estate policy,Oppose anti-discrimination law,Diplomacy centered on national interests,Pursue independent nuclear armament,1.2,1,
